deviceId,time,ExpiredCO2,ExpiredO2,MVe,flowrate,frequency,pressure,ventilationMode,volumePerMinute,volumePerMovement,current,pressure1,pressure2,temperature1,temperature2
93,1587245326,4.7,42.25,6345,-21936,10,4,Flowrate Control,2200,220,50,68,274,26.21,26.57
93,1587245328,4.68,42.6,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,25.96,26.81
93,1587245330,4.73,42.69,6345,-21990,10,4,Flowrate Control,2200,220,50,69,276,26.02,27.01
93,1587245332,4.77,42.61,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,26.26,27.13
93,1587245334,4.7,41.93,6345,-21907,10,4,Flowrate Control,2200,220,50,68,274,26.05,27.22
93,1587245336,4.75,41.39,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,26.21,27.46
93,1587245338,4.75,41.22,6345,-21924,10,4,Flowrate Control,2200,220,50,68,277,26.46,27.64
93,1587245340,4.78,40.98,6345,-3402,10,1,Flowrate Control,2200,220,50,46,99,26.47,27.62
93,1587245342,4.78,40.39,6345,-13445,10,5,Flowrate Control,2200,220,50,85,293,26.41,27.77
93,1587245344,4.87,41.01,6345,-4106,10,1,Flowrate Control,2200,220,50,47,109,26.18,27.93
93,1587245346,4.96,40.29,6345,-13206,10,5,Flowrate Control,2200,220,50,81,292,25.95,28.05
93,1587245348,5.05,39.87,6345,-3403,10,1,Flowrate Control,2200,220,50,46,96,26.1,28.17
93,1587245350,4.97,40.03,6345,-21546,10,4,Flowrate Control,2200,220,50,70,276,26.28,28.43
93,1587245352,4.91,40.29,6345,-2855,10,1,Flowrate Control,2200,220,50,44,91,26.23,28.55
93,1587245354,4.83,40.34,6345,-14849,10,4,Flowrate Control,2200,220,50,85,293,26.15,28.38
93,1587245356,4.85,40.78,6345,-3402,10,1,Flowrate Control,2200,220,50,46,99,26.17,28.43
93,1587245358,4.9,40.68,6345,-15115,10,4,Flowrate Control,2200,220,50,81,290,26.24,28.54
93,1587245360,4.97,40.22,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,26.48,28.44
93,1587245362,4.93,39.76,6345,-15222,10,4,Flowrate Control,2200,220,50,85,293,26.38,28.35
93,1587245364,4.93,40.1,6345,-3403,10,1,Flowrate Control,2200,220,50,46,96,26.48,28.44
93,1587245366,5.0,40.44,6345,-21540,10,4,Flowrate Control,2200,220,50,70,276,26.24,28.65
93,1587245368,5.03,41.15,6345,-3112,10,1,Flowrate Control,2200,220,50,45,96,26.22,28.77
93,1587245370,4.95,40.37,6345,-13200,10,5,Flowrate Control,2200,220,50,81,289,26.1,28.69
93,1587245372,5.05,40.01,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,25.88,28.67
93,1587245374,5.02,39.79,6345,-22009,10,4,Flowrate Control,2200,220,50,68,273,25.86,28.45
93,1587245376,4.97,39.42,6345,-2855,10,1,Flowrate Control,2200,220,50,45,96,25.92,28.51
93,1587245378,4.9,39.13,6345,-22011,10,4,Flowrate Control,2200,220,50,68,273,25.83,28.56
93,1587245380,4.88,38.91,6345,-3402,10,1,Flowrate Control,2200,220,50,46,99,25.79,28.79
93,1587245382,4.91,39.62,6345,-14890,10,4,Flowrate Control,2200,220,50,81,289,25.66,28.77
93,1587245384,4.92,40.14,6345,-3732,10,1,Flowrate Control,2200,220,50,46,99,25.69,28.59
93,1587245386,5.01,40.21,6345,-21728,10,4,Flowrate Control,2200,220,50,68,273,25.7,28.75
93,1587245388,4.95,39.93,6345,-3403,10,1,Flowrate Control,2200,220,50,46,96,25.53,28.6
93,1587245390,4.98,40.04,6345,-15182,10,4,Flowrate Control,2200,220,50,82,290,25.77,28.33
93,1587245392,4.91,39.75,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,25.53,28.36
93,1587245394,4.82,39.12,6345,-15154,10,4,Flowrate Control,2200,220,50,81,290,25.69,28.39
93,1587245396,4.9,39.54,6345,-3403,10,1,Flowrate Control,2200,220,50,46,96,25.81,28.26
93,1587245398,4.84,39.54,6345,-15463,10,4,Flowrate Control,2200,220,50,82,290,25.67,28.42
93,1587245400,4.82,39.08,6345,-4106,10,1,Flowrate Control,2200,220,50,47,106,25.91,28.14
93,1587245402,4.84,38.63,6345,-13212,10,5,Flowrate Control,2200,220,50,81,289,26.04,28.05
93,1587245404,4.78,38.35,6345,-4105,10,1,Flowrate Control,2200,220,50,47,106,26.08,27.85
93,1587245406,4.74,38.56,6345,-13605,10,5,Flowrate Control,2200,220,50,81,290,26.24,28.08
93,1587245408,4.81,38.11,6345,-4106,10,1,Flowrate Control,2200,220,50,47,102,26.32,28.14
93,1587245410,4.73,37.75,6345,-14960,10,4,Flowrate Control,2200,220,50,81,293,26.53,28.17
93,1587245412,4.67,38.41,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,26.38,28.07
93,1587245414,4.7,39.08,6345,-22044,10,4,Flowrate Control,2200,220,50,68,273,26.22,28.16
93,1587245416,4.71,39.36,6345,-3112,10,1,Flowrate Control,2200,220,50,45,96,26.04,28.02
93,1587245418,4.71,39.54,6345,-21978,10,4,Flowrate Control,2200,220,50,68,274,26.25,27.9
93,1587245420,4.74,39.82,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,26.39,27.7
93,1587245422,4.75,39.65,6345,-13841,10,5,Flowrate Control,2200,220,50,85,293,26.26,27.76
93,1587245424,4.8,39.31,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,26.06,27.49
93,1587245426,4.86,39.95,6345,-21460,10,4,Flowrate Control,2200,220,50,68,277,26.16,27.69
93,1587245428,4.95,39.86,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,26.29,27.81
93,1587245430,4.99,39.27,6345,-21942,10,4,Flowrate Control,2200,220,50,68,276,26.07,28.05
93,1587245432,5.04,39.37,6345,-2855,10,1,Flowrate Control,2200,220,50,45,94,25.96,28.06
93,1587245434,4.99,38.95,6345,-21792,10,4,Flowrate Control,2200,220,50,70,277,25.93,27.96
93,1587245436,4.92,39.5,6345,-2855,10,1,Flowrate Control,2200,220,50,46,96,26.12,27.81
93,1587245438,4.82,38.84,6345,-21720,10,4,Flowrate Control,2200,220,50,68,273,26.29,27.63
93,1587245440,4.8,39.41,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,26.19,27.51
93,1587245442,4.74,39.39,6345,-12100,10,5,Flowrate Control,2200,220,50,83,295,26.19,27.35
93,1587245444,4.66,39.66,6345,-4532,10,1,Flowrate Control,2200,220,50,49,113,26.1,27.25
93,1587245446,4.68,39.92,6345,-14645,10,4,Flowrate Control,2200,220,50,81,289,26.35,27.25
93,1587245448,4.66,40.61,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,26.57,27.19
93,1587245450,4.64,40.79,6345,-14707,10,4,Flowrate Control,2200,220,50,81,289,26.57,27.26
93,1587245452,4.69,40.37,6345,-4106,10,1,Flowrate Control,2200,220,50,47,102,26.31,27.3
93,1587245454,4.65,40.8,6345,-15144,10,4,Flowrate Control,2200,220,50,81,293,26.16,27.19
93,1587245456,4.7,40.52,6345,-4106,10,1,Flowrate Control,2200,220,50,47,106,26.25,27.15
93,1587245458,4.65,40.57,6345,-15239,10,4,Flowrate Control,2200,220,50,85,293,26.23,27.18
93,1587245460,4.74,40.23,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,26.13,27.28
93,1587245462,4.82,39.69,6345,-13238,10,5,Flowrate Control,2200,220,50,85,292,25.9,27.33
93,1587245464,4.89,39.57,6345,-3403,10,1,Flowrate Control,2200,220,50,46,96,25.87,27.34
93,1587245466,4.87,38.86,6345,-14848,10,4,Flowrate Control,2200,220,50,85,297,25.93,27.2
93,1587245468,4.85,39.23,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,25.79,27.03
93,1587245470,4.89,39.6,6345,-15005,10,4,Flowrate Control,2200,220,50,83,292,25.84,27.0
93,1587245472,4.89,39.64,6345,-3732,10,1,Flowrate Control,2200,220,50,47,106,25.62,27.23
93,1587245474,4.85,39.94,6345,-15462,10,4,Flowrate Control,2200,220,50,82,290,25.5,27.29
93,1587245476,4.84,40.35,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,25.75,27.15
93,1587245478,4.82,41.07,6345,-15267,10,4,Flowrate Control,2200,220,50,82,290,25.51,27.09
93,1587245480,4.86,41.26,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,25.27,27.32
93,1587245482,4.88,40.8,6345,-13133,10,5,Flowrate Control,2200,220,50,81,289,25.3,27.19
93,1587245484,4.8,40.66,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,25.05,27.38
93,1587245486,4.76,41.42,6345,-15143,10,4,Flowrate Control,2200,220,50,81,290,25.29,27.12
93,1587245488,4.75,42.24,6345,-3403,10,1,Flowrate Control,2200,220,50,46,102,25.54,27.35
93,1587245490,4.77,42.97,6345,-21792,10,4,Flowrate Control,2200,220,50,68,274,25.74,27.62
93,1587245492,4.85,42.4,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,25.89,27.37
93,1587245494,4.91,42.56,6345,-21720,10,4,Flowrate Control,2200,220,50,68,273,25.85,27.48
93,1587245496,4.92,42.93,6345,-3403,10,1,Flowrate Control,2200,220,50,46,102,26.11,27.52
93,1587245498,4.91,42.54,6345,-13604,10,4,Flowrate Control,2200,220,50,81,290,25.95,27.43
93,1587245500,4.87,41.81,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,25.88,27.7
93,1587245502,4.87,41.4,6345,-14935,10,4,Flowrate Control,2200,220,50,85,293,26.07,27.9
93,1587245504,4.8,42.1,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,26.19,28.03
93,1587245506,4.83,42.84,6345,-14639,10,4,Flowrate Control,2200,220,50,85,293,26.04,28.18
93,1587245508,4.87,42.14,6345,-3732,10,1,Flowrate Control,2200,220,50,46,99,26.03,28.16
93,1587245510,4.83,41.7,6345,-15156,10,4,Flowrate Control,2200,220,50,81,290,26.24,27.91
93,1587245512,4.89,41.51,6345,-3403,10,1,Flowrate Control,2200,220,50,46,102,26.41,27.71
93,1587245514,4.97,41.1,6345,-15138,10,4,Flowrate Control,2200,220,50,82,291,26.49,27.65
93,1587245516,5.03,40.74,6345,-3403,10,1,Flowrate Control,2200,220,50,47,102,26.5,27.7
93,1587245518,4.99,40.26,6345,-13224,10,5,Flowrate Control,2200,220,50,85,293,26.75,27.67
93,1587245520,4.94,40.19,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,26.99,27.87
93,1587245522,5.04,40.24,6345,-14845,10,4,Flowrate Control,2200,220,50,81,289,27.07,27.6
93,1587245524,5.01,40.92,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,26.97,27.51
93,1587245526,4.95,40.6,6345,-15138,10,4,Flowrate Control,2200,220,50,82,291,26.95,27.33
93,1587245528,5.01,40.3,6345,-3732,10,1,Flowrate Control,2200,220,50,47,106,26.99,27.6
93,1587245530,5.04,40.58,6345,-13636,10,4,Flowrate Control,2200,220,50,81,290,26.9,27.74
93,1587245532,5.14,41.1,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,26.95,27.99
93,1587245534,5.21,41.03,6345,-22010,10,4,Flowrate Control,2200,220,50,68,276,26.98,28.17
93,1587245536,5.28,40.49,6345,-3402,10,1,Flowrate Control,2200,220,50,46,99,26.72,28.39
93,1587245538,5.29,40.3,6345,-22012,10,4,Flowrate Control,2200,220,50,68,276,26.47,28.34
93,1587245540,5.26,40.38,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,26.37,28.37
93,1587282854,5.01,39.04,6345,-21461,10,4,Flowrate Control,2200,220,50,68,277,26.94,27.22
93,1587282858,4.98,39.27,6345,-21728,10,4,Flowrate Control,2200,220,50,68,273,27.09,27.3
93,1587282860,4.91,39.54,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,27.29,27.14
93,1587282864,4.86,40.27,6345,-2854,10,1,Flowrate Control,2200,220,50,45,94,27.43,27.38
93,1587282868,4.9,39.23,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,27.43,27.57
93,1587282872,4.86,39.65,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,27.26,27.31
93,1587282876,4.83,39.92,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,26.8,27.1
93,1587282880,4.87,40.68,6345,-3112,10,1,Flowrate Control,2200,220,50,45,96,26.94,27.13
93,1587282884,4.95,40.7,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,26.9,26.75
93,1587282888,5.04,40.64,6345,-3402,10,1,Flowrate Control,2200,220,50,46,99,26.94,26.76
93,1587282892,5.08,41.64,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,26.72,26.94
93,1587282896,4.96,40.25,6345,-3403,10,1,Flowrate Control,2200,220,50,46,102,26.51,26.95
93,1587282900,5.05,39.95,6345,-4106,10,1,Flowrate Control,2200,220,50,47,109,26.57,27.25
93,1587282904,5.12,40.09,6345,-4106,10,1,Flowrate Control,2200,220,50,48,109,26.74,27.6
93,1587282908,5.1,39.96,6345,-3403,10,1,Flowrate Control,2200,220,50,46,96,26.88,27.68
93,1587282912,5.18,40.5,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,27.24,27.4
93,1587282916,5.18,40.31,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,27.03,27.48
93,1587282920,5.2,38.88,6345,-3403,10,1,Flowrate Control,2200,220,50,46,96,27.06,27.57
93,1587282924,5.27,39.98,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,26.86,27.24
93,1587282928,5.35,40.52,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,26.7,27.5
93,1587282932,5.36,41.01,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,26.74,27.27
93,1587282936,5.33,40.74,6345,-2855,10,1,Flowrate Control,2200,220,50,45,94,26.8,27.1
93,1587282940,5.39,41.76,6345,-3403,10,1,Flowrate Control,2200,220,50,46,96,27.13,27.31
93,1587282944,5.39,40.76,6345,-4106,10,1,Flowrate Control,2200,220,50,47,106,27.29,27.19
93,1587282948,5.38,40.85,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,27.44,26.73
93,1587282952,5.32,39.85,6345,-3732,10,1,Flowrate Control,2200,220,50,46,99,27.48,26.6
93,1587282956,5.32,39.32,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,27.54,26.57
93,1587282960,5.19,39.55,6345,-3732,10,1,Flowrate Control,2200,220,50,46,99,27.6,26.49
93,1587282964,5.09,40.37,6345,-3732,10,1,Flowrate Control,2200,220,50,47,106,27.58,26.55
93,1587282968,5.2,40.91,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,27.17,26.56
93,1587282972,5.28,41.43,6345,-4532,10,1,Flowrate Control,2200,220,50,48,109,27.03,26.67
93,1587282976,5.19,42.08,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,26.53,26.72
93,1587282980,5.22,42.8,6345,-3112,10,1,Flowrate Control,2200,220,50,46,99,26.85,26.69
93,1587282984,5.2,43.13,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,26.85,26.4
93,1587282988,5.21,42.34,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,27.04,26.53
93,1587282992,5.23,43.18,6345,-3403,10,1,Flowrate Control,2200,220,50,46,102,26.64,26.7
93,1587282996,5.13,43.06,6345,-3732,10,1,Flowrate Control,2200,220,50,46,102,26.75,26.99
93,1587283000,5.17,42.68,6345,-3732,10,1,Flowrate Control,2200,220,50,46,99,27.08,27.1
93,1587283004,5.17,42.29,6345,-4106,10,1,Flowrate Control,2200,220,50,47,106,27.53,26.76
93,1587283008,5.23,41.79,6345,-4106,10,1,Flowrate Control,2200,220,50,47,106,27.45,26.6
93,1587283012,5.24,41.48,6345,-3732,10,1,Flowrate Control,2200,220,50,46,99,27.31,26.18
93,1587283016,5.38,41.04,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,27.34,26.37
93,1587283020,5.34,41.22,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,27.45,26.5
93,1587283024,5.39,40.84,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,27.51,26.67
93,1587283028,5.26,40.24,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,27.71,26.58
93,1587283032,5.3,40.27,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,27.51,26.73
93,1587283036,5.27,39.63,6345,-4106,10,1,Flowrate Control,2200,220,50,47,106,27.51,26.81
93,1587283040,5.25,39.91,6345,-4106,10,1,Flowrate Control,2200,220,50,47,102,27.77,26.94
93,1587283044,5.2,39.05,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,28.07,27.07
93,1587283048,5.08,38.48,6345,-3402,10,1,Flowrate Control,2200,220,50,46,99,28.11,27.08
93,1587283052,5.14,39.74,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,27.94,26.77
93,1587283056,5.13,40.25,6345,-3112,10,1,Flowrate Control,2200,220,50,46,99,28.29,27.19
93,1587283060,5.1,38.98,6345,-3403,10,1,Flowrate Control,2200,220,50,46,96,28.26,27.27
93,1587283064,5.2,39.09,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,28.62,27.28
93,1587283068,5.14,39.23,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,29.11,26.84
93,1587283072,5.05,39.69,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,28.66,27.18
93,1587283076,5.07,38.91,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,28.39,26.9
93,1587283080,5.13,39.73,6345,-2855,10,1,Flowrate Control,2200,220,50,45,94,28.49,26.77
93,1587283084,5.04,39.86,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,28.02,26.86
93,1587283088,5.06,39.23,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,27.99,26.76
93,1587283092,5.01,39.2,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,27.63,26.76
93,1587283096,5.11,39.25,6345,-3732,10,1,Flowrate Control,2200,220,50,47,106,27.36,26.43
93,1587283100,4.95,38.67,6345,-3403,10,1,Flowrate Control,2200,220,50,47,102,27.88,26.34
93,1587283104,4.94,38.03,6345,-3112,10,1,Flowrate Control,2200,220,50,46,99,27.84,25.99
93,1587283108,5.11,37.09,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,27.5,26.41
93,1587283112,5.12,37.2,6345,-3732,10,1,Flowrate Control,2200,220,50,47,102,27.62,26.74
93,1587283116,5.19,38.2,6345,-4106,10,1,Flowrate Control,2200,220,50,47,102,27.5,26.47
93,1587283120,5.1,37.84,6345,-3402,10,1,Flowrate Control,2200,220,50,46,102,27.45,26.35
93,1587283124,5.1,38.42,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,27.48,26.33
93,1587283128,4.96,37.98,6345,-3403,10,1,Flowrate Control,2200,220,50,46,102,27.15,26.18
93,1587283132,5.11,37.54,6345,-3402,10,1,Flowrate Control,2200,220,50,46,99,27.0,26.63
93,1587283136,5.18,37.65,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,27.12,26.71
93,1587283140,5.12,38.2,6345,-3112,10,1,Flowrate Control,2200,220,50,46,99,27.25,27.04
93,1587283144,5.07,38.16,6345,-3403,10,1,Flowrate Control,2200,220,50,46,96,27.06,27.27
93,1587283148,4.94,37.3,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,27.15,27.43
93,1587283152,5.06,37.94,6345,-3112,10,1,Flowrate Control,2200,220,50,46,99,26.78,27.4
93,1587283156,5.08,37.46,6345,-3402,10,1,Flowrate Control,2200,220,50,46,99,27.12,27.78
93,1587283160,4.99,37.27,6345,-3112,10,1,Flowrate Control,2200,220,50,46,99,26.78,27.82
93,1587283164,5.03,38.28,6345,-2855,10,1,Flowrate Control,2200,220,50,45,94,26.35,27.52
93,1587283168,4.96,38.31,6345,-2855,10,1,Flowrate Control,2200,220,50,44,91,26.76,27.65
93,1587283172,5.05,38.42,6345,-3112,10,1,Flowrate Control,2200,220,50,45,94,26.9,27.6
93,1587283176,5.14,38.45,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,26.95,27.3
93,1587283180,5.21,38.81,6345,-3732,10,1,Flowrate Control,2200,220,50,46,102,27.12,27.5
93,1587283184,5.27,37.76,6345,-3402,10,1,Flowrate Control,2200,220,50,46,99,27.35,27.6
93,1587283188,5.22,38.71,6345,-3732,10,1,Flowrate Control,2200,220,50,46,99,27.16,27.32
93,1587283192,5.39,39.44,6345,-2855,10,1,Flowrate Control,2200,220,50,44,91,26.88,27.05
93,1587283196,5.27,40.33,6345,-3403,10,1,Flowrate Control,2200,220,50,46,99,26.69,27.26
93,1587283200,5.25,39.59,6345,-3402,10,1,Flowrate Control,2200,220,50,46,96,26.58,27.52
93,1587283204,5.1,39.73,6345,-3403,10,1,Flowrate Control,2200,220,50,46,96,26.24,27.58
93,1587283208,5.02,40.09,6345,-2855,10,1,Flowrate Control,2200,220,50,44,91,25.91,27.34
93,1587283212,5.14,39.63,6345,-3112,10,1,Flowrate Control,2200,220,50,46,96,25.58,27.61
93,1587283216,5.23,39.97,6345,-3112,10,1,Flowrate Control,2200,220,50,46,99,25.98,27.71
